year,school,games,points,passing_cmp,passing_att,passing_pct,passing_yds,passing_td,rushing_att,rushing_yds,rushing_avg,rushing_td,total_plays,total_yds,total_avg,first_down_pass,first_down_rush,first_down_pen,first_down_total,penalties,penalty_yds,fumbles,intceptions,turnovers
2002,Western Michigan,12,27.5,16.3,30.2,53.9,179.5,1.8,40.3,151.2,3.8,1.3,70.4,330.7,4.7,8.3,8.8,1.0,18.1,6.9,52.8,0.8,1.2,1.9
2002,Middle Tennessee State,12,27.7,17.8,28.9,61.4,229.1,1.6,39.7,171.7,4.3,1.7,68.6,400.8,5.8,9.6,8.7,1.4,19.7,9.5,79.2,0.9,0.8,1.8
2002,Arkansas State,13,27.8,14.1,24.3,57.9,176.4,1.5,40.3,165.3,4.1,1.6,64.6,341.7,5.3,7.7,9.5,1.5,18.6,6.5,59.9,1.3,1.2,2.5
2002,Ball State,12,27.8,20.5,32.5,63.1,236.2,1.8,36.6,169.1,4.6,1.8,69.1,405.3,5.9,10.1,9.3,1.4,20.8,7.1,64.8,0.9,0.8,1.8
2002,Brigham Young,12,27.8,16.3,31.4,52.0,206.9,0.8,43.2,177.8,4.1,2.4,74.6,384.7,5.2,9.3,9.8,1.8,20.9,4.8,41.7,0.8,1.5,2.3
2002,Hawaii,14,27.8,18.1,35.4,51.1,226.3,1.5,42.6,168.7,4.0,1.7,77.9,395.0,5.1,10.5,9.4,1.8,21.6,8.6,74.5,0.6,1.3,1.9
2002,Oregon,13,27.8,20.9,36.5,57.3,291.2,2.7,39.0,118.2,3.0,1.0,75.5,409.3,5.4,11.5,7.5,1.8,20.8,7.2,60.9,0.5,1.4,1.8
2002,Iowa State,14,28.3,17.3,30.4,56.8,184.3,1.1,41.7,174.6,4.2,2.1,72.1,358.9,5.0,8.6,10.7,0.8,20.1,6.0,46.2,1.2,0.7,1.9
2002,Mississippi State,12,28.3,11.7,23.5,49.6,153.9,1.8,43.8,170.1,3.9,1.4,67.3,324.0,4.8,6.4,10.0,1.3,17.8,8.2,63.8,0.8,1.2,1.9
2002,Arizona State,14,29.1,17.4,34.8,49.9,244.3,2.0,35.6,119.4,3.4,1.3,70.4,363.6,5.2,9.0,7.1,1.8,17.9,7.9,59.9,1.3,1.6,2.9
2002,Louisiana,12,29.3,13.3,25.4,52.1,197.9,1.5,42.3,182.3,4.3,2.2,67.8,380.2,5.6,8.0,8.8,1.4,18.3,8.0,60.4,1.5,0.7,2.2
2002,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,,,,,,
2002,Missouri,12,29.3,21.1,35.5,59.4,282.6,1.6,42.6,167.8,3.9,1.8,78.1,450.3,5.8,12.4,9.4,1.8,23.6,6.8,56.3,1.0,1.0,2.0
2002,Temple,12,29.3,17.5,29.7,59.0,207.3,1.7,38.3,108.3,2.8,1.8,67.9,315.7,4.6,9.4,7.6,1.9,18.9,8.3,72.8,1.1,0.9,2.0
2002,Duke,12,29.4,20.4,33.8,60.5,254.7,1.5,35.4,120.5,3.4,1.7,69.2,375.2,5.4,10.4,7.1,2.1,19.6,7.3,60.5,1.1,1.0,2.1
2002,UNLV,12,30.5,18.3,32.4,56.3,234.7,1.8,40.1,159.1,4.0,1.7,72.5,393.8,5.4,10.4,8.9,2.0,21.3,6.5,57.1,0.8,0.8,1.5
2002,Vanderbilt,12,30.7,18.0,28.1,64.1,219.2,0.9,40.9,186.6,4.6,2.5,69.0,405.8,5.9,10.0,10.3,1.4,21.8,7.3,55.9,0.4,0.5,0.9
2002,UAB,12,30.8,17.0,30.2,56.4,228.2,1.6,41.3,154.0,3.7,1.8,71.5,382.2,5.3,10.1,8.5,1.8,20.3,5.0,41.9,0.8,1.3,2.1
2002,Nevada,12,30.9,16.3,29.8,54.5,241.6,1.6,37.7,178.0,4.7,2.1,67.5,419.6,6.2,9.9,8.3,1.4,19.7,9.9,96.3,0.8,0.8,1.6
2002,Ohio,12,31.2,17.4,30.0,58.1,224.1,2.0,37.8,153.7,4.1,1.9,67.8,377.8,5.6,10.8,9.1,1.0,20.9,5.7,49.1,0.9,1.2,2.1
2002,Texas Tech,14,31.4,18.8,33.7,55.7,239.6,1.9,39.1,163.9,4.2,2.1,72.9,403.5,5.5,10.4,9.5,0.9,20.7,7.4,61.8,0.2,1.1,1.4
2002,SMU,12,31.5,16.7,30.8,54.1,244.3,1.8,35.3,159.4,4.5,1.8,66.1,403.8,6.1,9.3,7.9,1.0,18.2,6.7,60.3,0.8,0.7,1.4
2002,Akron,12,31.6,17.8,28.3,62.9,227.2,1.7,41.0,167.3,4.1,1.7,69.3,394.5,5.7,10.2,9.2,1.3,20.6,5.5,50.6,1.3,0.8,2.1
2002,San Diego State,13,31.6,18.7,33.5,55.9,239.7,2.4,43.7,171.2,3.9,1.5,77.2,410.8,5.3,10.7,10.0,1.8,22.5,6.1,51.2,1.0,1.1,2.1
2002,Central Michigan,12,32.0,20.8,32.8,63.4,264.4,1.9,39.4,140.8,3.6,1.8,72.2,405.3,5.6,11.3,8.1,1.3,20.7,5.9,53.8,0.8,1.0,1.8
2002,Houston,12,32.8,18.3,32.8,55.8,269.3,2.0,36.4,134.1,3.7,1.7,69.3,403.4,5.8,10.8,7.1,1.4,19.3,6.5,59.6,1.1,0.8,1.9
2002,Rutgers,12,33.1,14.3,27.8,51.4,198.0,2.1,43.8,207.0,4.7,1.7,71.5,405.0,5.7,8.4,9.6,1.8,19.8,7.3,67.3,1.2,0.9,2.1
2002,Michigan State,12,33.2,13.8,27.8,49.4,188.8,1.8,45.2,213.8,4.7,2.2,73.0,402.7,5.5,8.0,11.3,1.4,20.7,6.1,52.7,0.5,1.1,1.6
2002,East Carolina,12,33.3,16.3,30.3,53.8,238.6,1.9,45.4,207.1,4.6,1.8,75.8,445.7,5.9,10.1,10.3,1.2,21.5,7.0,67.0,0.9,0.8,1.8
2002,Syracuse,12,33.8,18.6,32.0,58.1,303.8,1.8,41.4,171.9,4.2,2.2,73.4,475.7,6.5,11.4,7.8,1.7,20.9,8.7,68.9,1.5,0.8,2.3
2002,Stanford,11,34.3,18.5,33.1,56.0,252.0,2.0,35.6,132.7,3.7,1.6,68.7,384.7,5.6,10.2,7.3,1.7,19.2,7.0,68.5,0.8,1.5,2.3
2002,Buffalo,12,34.7,17.0,29.4,57.8,227.6,1.9,45.8,206.8,4.5,2.2,75.2,434.4,5.8,10.8,11.2,1.1,23.1,7.7,69.3,1.0,1.2,2.2
2002,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,,,,,,
2002,Tulsa,12,34.8,16.8,28.5,58.8,202.4,1.3,44.8,256.3,5.7,3.2,73.3,458.7,6.3,8.4,13.3,1.0,22.7,8.3,74.8,1.3,1.1,2.3
2002,North Carolina,12,35.1,14.0,25.5,54.9,231.3,2.0,46.3,221.2,4.8,2.7,71.8,452.4,6.3,9.3,12.0,1.7,23.0,7.1,60.3,0.8,0.5,1.3
2002,Kent State,12,35.3,17.4,28.7,60.8,201.9,1.5,43.2,204.3,4.7,2.7,71.8,406.3,5.7,9.3,11.0,1.5,21.8,4.7,43.6,0.6,0.8,1.3
2002,Louisiana Tech,12,35.5,19.8,31.9,62.1,264.4,2.0,43.0,176.8,4.1,2.5,74.9,441.2,5.9,10.0,10.0,2.5,22.5,6.3,47.8,0.9,0.4,1.3
2002,Idaho,12,35.7,17.3,29.5,58.8,274.4,1.8,40.8,190.2,4.7,2.7,70.3,464.6,6.6,11.0,9.9,1.3,22.3,7.7,74.8,0.5,0.7,1.2
2002,San Jose State,13,35.9,21.2,36.5,57.9,300.5,2.5,39.8,192.9,4.8,1.9,76.4,493.4,6.5,13.5,10.1,1.1,24.6,7.4,69.8,1.2,1.8,2.9
2002,Wyoming,12,36.0,21.8,33.8,64.5,285.1,1.8,44.8,205.8,4.6,2.5,78.6,490.8,6.2,14.1,10.8,0.9,25.8,5.3,47.1,1.1,0.8,1.8
2002,Navy,12,36.3,15.8,23.9,65.9,220.3,2.0,46.8,202.5,4.3,2.3,70.8,422.8,6.0,9.0,12.3,0.7,22.0,5.6,52.5,1.3,0.4,1.8
2002,Indiana,12,37.1,16.8,27.9,60.3,193.5,1.9,43.5,234.9,5.4,2.8,71.4,428.4,6.0,8.8,12.3,1.3,22.4,5.7,48.4,0.8,0.7,1.4
2002,Louisiana-Monroe,12,37.6,17.8,29.6,60.0,238.3,1.8,42.0,195.7,4.7,2.8,71.6,434.0,6.1,10.6,10.8,1.5,22.8,7.6,68.6,0.8,0.8,1.7
2002,Utah State,11,39.3,16.2,30.2,53.6,236.3,2.0,46.3,234.8,5.1,2.7,76.5,471.1,6.2,9.4,11.2,1.8,22.4,7.3,57.0,1.0,0.6,1.6
2002,Army,12,40.9,15.1,24.4,61.8,182.9,1.7,47.9,210.0,4.4,3.0,72.3,392.9,5.4,7.9,10.8,1.9,20.6,6.7,56.0,1.2,0.5,1.7
2002,Northwestern,12,41.1,12.0,19.9,60.3,188.8,1.7,57.8,313.6,5.4,3.3,77.8,502.3,6.5,7.4,16.2,1.3,24.9,5.3,46.0,1.2,0.7,1.8
2002,Baylor,12,41.3,19.6,31.8,61.5,241.7,2.5,36.7,163.6,4.5,2.6,68.5,405.3,5.9,10.3,9.3,1.7,21.2,6.8,54.1,0.8,0.7,1.5
2002,Kansas,12,42.3,13.9,25.2,55.3,216.2,2.3,44.4,256.3,5.8,2.8,69.6,472.4,6.8,8.5,11.8,1.2,21.5,8.1,70.0,0.4,1.0,1.4
2002,UTEP,12,42.6,16.6,29.3,56.5,245.9,2.5,40.0,194.3,4.9,2.8,69.3,440.2,6.3,10.3,9.9,2.1,22.3,7.1,63.3,0.7,0.8,1.5
2002,Eastern Michigan,12,47.2,14.9,23.4,63.7,225.8,2.3,48.0,294.1,6.1,3.8,71.4,519.9,7.3,8.9,14.8,0.8,24.5,4.3,36.9,0.6,0.3,0.9
2003,LSU,14,11.0,15.2,34.1,44.7,185.0,0.9,28.6,67.0,2.3,0.4,62.6,252.0,4.0,7.1,5.1,1.4,13.6,7.0,48.3,0.9,1.5,2.4
2003,Georgia,14,14.5,16.0,29.4,54.4,174.5,0.9,33.4,102.4,3.1,0.6,62.9,276.9,4.4,6.9,6.2,1.9,15.0,6.5,56.0,0.9,1.2,2.1
2003,Nebraska,13,14.5,16.8,33.1,50.7,177.8,0.8,34.2,119.3,3.5,1.0,67.3,297.2,4.4,8.9,6.7,1.2,16.8,6.3,51.5,1.2,2.5,3.6
2003,Miami (FL),13,15.1,12.8,25.2,50.9,143.5,0.7,35.2,114.0,3.2,0.8,60.5,257.5,4.3,5.4,6.8,1.9,14.1,8.0,58.9,0.9,1.5,2.4
2003,Oklahoma,14,15.3,15.6,29.9,52.0,146.4,0.8,33.0,113.2,3.4,0.8,62.9,259.6,4.1,7.3,5.7,0.6,13.6,6.9,57.7,0.9,1.6,2.4
2003,Maryland,13,15.8,14.2,28.3,50.3,179.0,0.8,37.0,129.4,3.5,1.2,65.3,308.4,4.7,8.0,6.5,1.6,16.2,6.2,47.9,0.5,0.9,1.4
2003,Iowa,13,16.2,19.8,35.5,55.6,221.8,0.8,36.9,92.7,2.5,0.8,72.5,314.5,4.3,9.8,5.9,1.2,16.9,5.5,50.1,0.9,1.0,1.9
2003,Auburn,13,16.3,14.8,27.8,53.3,189.0,1.2,33.8,92.6,2.7,0.6,61.7,281.6,4.6,8.4,5.5,1.0,14.8,5.7,44.2,0.8,0.8,1.6
2003,Kansas State,15,16.3,14.9,29.8,50.1,174.6,1.3,36.6,108.5,3.0,0.4,66.4,283.1,4.3,8.1,6.5,0.9,15.5,6.9,57.4,0.6,1.3,1.9
2003,Florida State,13,16.7,19.0,34.5,55.0,212.9,0.9,36.3,119.4,3.3,0.5,70.8,332.3,4.7,9.1,5.9,1.8,16.8,6.9,59.2,1.4,1.2,2.5
