year,school,conference,wins,losses,winning_pct,conf_wins,conf_losses,conf_winning_pct,ppg_offence,ppg_defence,SRS,SOS
1970-01-01 00:00:00.000002007,Ball State,MAC (West),7.0,6.0,0.538,5.0,2.0,0.714,31.5,28.3,-2.88,-4.88
1970-01-01 00:00:00.000002007,Western Michigan,MAC (West),5.0,7.0,0.417,3.0,4.0,0.429,26.9,28.9,-7.44,-5.03
1970-01-01 00:00:00.000002007,Eastern Michigan,MAC (West),4.0,8.0,0.333,3.0,4.0,0.429,24.2,31.2,-11.88,-5.55
1970-01-01 00:00:00.000002007,Toledo,MAC (West),5.0,7.0,0.417,3.0,5.0,0.375,32.9,39.2,-11.89,-6.14
1970-01-01 00:00:00.000002007,Northern Illinois,MAC (West),2.0,10.0,0.167,1.0,6.0,0.143,19.1,30.8,-18.11,-8.36
1970-01-01 00:00:00.000002007,BYU,MWC,11.0,2.0,0.846,8.0,0.0,1.0,30.1,18.5,11.11,-0.05
1970-01-01 00:00:00.000002007,Air Force,MWC,9.0,4.0,0.692,6.0,2.0,0.75,29.9,21.1,5.36,-2.33
1970-01-01 00:00:00.000002007,New Mexico,MWC,9.0,4.0,0.692,5.0,3.0,0.625,24.7,19.0,2.49,-2.67
1970-01-01 00:00:00.000002007,Utah,MWC,9.0,4.0,0.692,5.0,3.0,0.625,26.2,16.8,7.37,0.53
1970-01-01 00:00:00.000002007,Texas Christian,MWC,8.0,5.0,0.615,4.0,4.0,0.5,26.1,18.7,4.45,-1.32
1970-01-01 00:00:00.000002007,San Diego State,MWC,4.0,8.0,0.333,3.0,5.0,0.375,25.1,34.4,-6.6,1.98
1970-01-01 00:00:00.000002007,Wyoming,MWC,5.0,7.0,0.417,2.0,6.0,0.25,19.4,25.9,-3.51,0.07
1970-01-01 00:00:00.000002007,Colorado State,MWC,3.0,9.0,0.25,2.0,6.0,0.25,25.3,30.8,-6.15,0.35
1970-01-01 00:00:00.000002007,Nevada-Las Vegas,MWC,2.0,10.0,0.167,1.0,7.0,0.125,18.2,28.6,-9.02,0.82
1970-01-01 00:00:00.000002007,USC,Pac-10,11.0,2.0,0.846,7.0,2.0,0.778,32.6,16.0,18.1,4.33
1970-01-01 00:00:00.000002007,Arizona State,Pac-10,10.0,3.0,0.769,7.0,2.0,0.778,32.3,22.5,13.67,5.51
1970-01-01 00:00:00.000002007,Oregon State,Pac-10,9.0,4.0,0.692,6.0,3.0,0.667,27.8,22.6,9.93,6.54
1970-01-01 00:00:00.000002007,Oregon,Pac-10,9.0,4.0,0.692,5.0,4.0,0.556,38.2,23.6,17.82,6.97
1970-01-01 00:00:00.000002007,UCLA,Pac-10,6.0,7.0,0.462,5.0,4.0,0.556,22.4,22.3,7.97,7.97
1970-01-01 00:00:00.000002007,Arizona,Pac-10,5.0,7.0,0.417,4.0,5.0,0.444,28.0,26.8,6.04,6.46
1970-01-01 00:00:00.000002007,California,Pac-10,7.0,6.0,0.538,3.0,6.0,0.333,29.3,26.8,8.46,6.23
1970-01-01 00:00:00.000002007,Washington State,Pac-10,5.0,7.0,0.417,3.0,6.0,0.333,25.7,32.4,1.66,5.58
1970-01-01 00:00:00.000002007,Stanford,Pac-10,4.0,8.0,0.333,3.0,6.0,0.333,19.6,28.3,-1.1,6.57
1970-01-01 00:00:00.000002007,Washington,Pac-10,4.0,9.0,0.308,2.0,7.0,0.222,29.2,31.6,4.41,7.64
1970-01-01 00:00:00.000002007,Georgia,SEC (East),11.0,2.0,0.846,6.0,2.0,0.75,32.6,20.2,17.2,5.66
1970-01-01 00:00:00.000002007,Tennessee,SEC (East),10.0,4.0,0.714,6.0,2.0,0.75,32.5,27.3,11.68,6.11
1970-01-01 00:00:00.000002007,Florida,SEC (East),9.0,4.0,0.692,5.0,3.0,0.625,42.5,25.5,18.06,6.83
1970-01-01 00:00:00.000002007,Kentucky,SEC (East),8.0,5.0,0.615,3.0,5.0,0.375,36.5,29.6,9.43,5.2
1970-01-01 00:00:00.000002007,South Carolina,SEC (East),6.0,6.0,0.5,3.0,5.0,0.375,26.1,23.5,7.15,5.9
1970-01-01 00:00:00.000002007,Vanderbilt,SEC (East),5.0,7.0,0.417,2.0,6.0,0.25,21.7,22.6,3.09,4.25
1970-01-01 00:00:00.000002007,LSU,SEC (West),12.0,2.0,0.857,6.0,2.0,0.75,38.6,19.9,18.41,5.77
1970-01-01 00:00:00.000002007,Auburn,SEC (West),9.0,4.0,0.692,5.0,3.0,0.625,24.2,16.9,11.87,5.79
1970-01-01 00:00:00.000002007,Arkansas,SEC (West),8.0,5.0,0.615,4.0,4.0,0.5,37.3,26.5,8.91,3.37
1970-01-01 00:00:00.000002007,Mississippi State,SEC (West),8.0,5.0,0.615,4.0,4.0,0.5,21.5,23.2,4.84,4.22
1970-01-01 00:00:00.000002007,Alabama,SEC (West),7.0,6.0,0.538,4.0,4.0,0.5,27.1,22.0,8.09,4.4
1970-01-01 00:00:00.000002007,Ole Miss,SEC (West),3.0,9.0,0.25,0.0,8.0,0.0,20.1,28.5,-1.31,6.11
1970-01-01 00:00:00.000002007,Troy,Sun Belt,8.0,4.0,0.667,6.0,1.0,0.857,34.0,24.6,5.58,-1.76
1970-01-01 00:00:00.000002007,Florida Atlantic,Sun Belt,8.0,5.0,0.615,6.0,1.0,0.857,31.2,33.2,-2.43,-2.51
1970-01-01 00:00:00.000002007,Louisiana-Monroe,Sun Belt,6.0,6.0,0.5,4.0,3.0,0.571,23.5,27.7,-6.64,-3.89
1970-01-01 00:00:00.000002007,Middle Tennessee State,Sun Belt,5.0,7.0,0.417,4.0,3.0,0.571,25.7,28.3,-4.95,-3.37
1970-01-01 00:00:00.000002007,Arkansas State,Sun Belt,5.0,7.0,0.417,3.0,4.0,0.429,24.3,27.6,-7.98,-4.73
1970-01-01 00:00:00.000002007,Louisiana,Sun Belt,3.0,9.0,0.25,3.0,4.0,0.429,23.8,35.8,-13.36,-4.11
1970-01-01 00:00:00.000002007,North Texas,Sun Belt,2.0,10.0,0.167,1.0,6.0,0.143,24.8,45.1,-15.84,-3.67
1970-01-01 00:00:00.000002007,Florida International,Sun Belt,1.0,11.0,0.083,1.0,6.0,0.143,15.1,39.1,-15.84,-0.84
1970-01-01 00:00:00.000002007,Hawaii,WAC,12.0,1.0,0.923,8.0,0.0,1.0,43.4,25.5,6.36,-5.79
1970-01-01 00:00:00.000002007,Boise State,WAC,10.0,3.0,0.769,7.0,1.0,0.875,42.4,21.6,6.31,-5.46
1970-01-01 00:00:00.000002007,Fresno State,WAC,9.0,4.0,0.692,6.0,2.0,0.75,32.8,27.0,2.75,-2.79
1970-01-01 00:00:00.000002007,Nevada,WAC,6.0,7.0,0.462,4.0,4.0,0.5,33.5,32.2,-5.09,-5.24
1970-01-01 00:00:00.000002007,Louisiana Tech,WAC,5.0,7.0,0.417,4.0,4.0,0.5,20.8,30.7,-8.45,-2.54
1970-01-01 00:00:00.000002007,San Jose State,WAC,5.0,7.0,0.417,4.0,4.0,0.5,20.4,29.3,-8.64,-3.3
1970-01-01 00:00:00.000002007,Utah State,WAC,2.0,10.0,0.167,2.0,6.0,0.25,20.6,33.8,-11.29,-2.12
1970-01-01 00:00:00.000002007,New Mexico State,WAC,4.0,9.0,0.308,1.0,7.0,0.125,24.0,36.2,-12.32,-4.93
1970-01-01 00:00:00.000002007,Idaho,WAC,1.0,11.0,0.083,0.0,8.0,0.0,21.5,36.9,-17.06,-3.81
1970-01-01 00:00:00.000002008,Florida State,ACC (Atlantic),9.0,4.0,0.692,5.0,3.0,0.625,33.4,20.2,10.67,2.67
1970-01-01 00:00:00.000002008,Boston College,ACC (Atlantic),9.0,5.0,0.643,5.0,3.0,0.625,24.7,18.4,6.72,2.15
1970-01-01 00:00:00.000002008,Maryland,ACC (Atlantic),8.0,5.0,0.615,4.0,4.0,0.5,21.8,22.5,2.96,1.73
1970-01-01 00:00:00.000002008,Wake Forest,ACC (Atlantic),8.0,5.0,0.615,4.0,4.0,0.5,21.0,18.3,7.45,4.68
1970-01-01 00:00:00.000002008,Clemson,ACC (Atlantic),7.0,6.0,0.538,4.0,4.0,0.5,25.2,17.3,6.97,2.51
1970-01-01 00:00:00.000002008,North Carolina State,ACC (Atlantic),6.0,7.0,0.462,4.0,4.0,0.5,23.5,26.3,1.41,3.57
1970-01-01 00:00:00.000002008,Virginia Tech,ACC (Coastal),10.0,4.0,0.714,5.0,3.0,0.625,22.1,16.7,8.14,2.43
1970-01-01 00:00:00.000002008,Georgia Tech,ACC (Coastal),9.0,4.0,0.692,5.0,3.0,0.625,24.4,20.3,6.78,1.7
1970-01-01 00:00:00.000002008,North Carolina,ACC (Coastal),8.0,5.0,0.615,4.0,4.0,0.5,27.7,21.2,7.9,2.67
1970-01-01 00:00:00.000002008,Miami (FL),ACC (Coastal),7.0,6.0,0.538,4.0,4.0,0.5,27.1,24.2,4.85,3.62
1970-01-01 00:00:00.000002008,Virginia,ACC (Coastal),5.0,7.0,0.417,3.0,5.0,0.375,16.1,21.7,1.4,4.57
1970-01-01 00:00:00.000002008,Duke,ACC (Coastal),4.0,8.0,0.333,1.0,7.0,0.125,20.1,23.4,-0.39,3.28
1970-01-01 00:00:00.000002008,Missouri,Big 12 (North),10.0,4.0,0.714,5.0,3.0,0.625,42.2,27.2,13.11,4.54
1970-01-01 00:00:00.000002008,Nebraska,Big 12 (North),9.0,4.0,0.692,5.0,3.0,0.625,35.4,28.5,10.92,3.69
1970-01-01 00:00:00.000002008,Kansas,Big 12 (North),8.0,5.0,0.615,4.0,4.0,0.5,33.4,28.8,9.23,4.0
1970-01-01 00:00:00.000002008,Colorado,Big 12 (North),5.0,7.0,0.417,2.0,6.0,0.25,20.2,29.3,-1.07,4.1
1970-01-01 00:00:00.000002008,Kansas State,Big 12 (North),5.0,7.0,0.417,2.0,6.0,0.25,34.9,35.8,-3.39,0.78
1970-01-01 00:00:00.000002008,Iowa State,Big 12 (North),2.0,10.0,0.167,0.0,8.0,0.0,25.3,35.8,-7.8,1.11
1970-01-01 00:00:00.000002008,Oklahoma,Big 12 (South),12.0,2.0,0.857,7.0,1.0,0.875,51.1,24.5,24.79,6.72
1970-01-01 00:00:00.000002008,Texas,Big 12 (South),12.0,1.0,0.923,7.0,1.0,0.875,42.4,18.8,23.98,6.05
1970-01-01 00:00:00.000002008,Texas Tech,Big 12 (South),11.0,2.0,0.846,7.0,1.0,0.875,43.8,27.8,15.46,3.0
1970-01-01 00:00:00.000002008,Oklahoma State,Big 12 (South),9.0,4.0,0.692,5.0,3.0,0.625,40.8,28.1,13.09,3.78
1970-01-01 00:00:00.000002008,Baylor,Big 12 (South),4.0,8.0,0.333,2.0,6.0,0.25,28.0,29.3,2.59,5.68
1970-01-01 00:00:00.000002008,Texas A&M,Big 12 (South),4.0,8.0,0.333,2.0,6.0,0.25,25.0,37.4,-5.38,4.12
1970-01-01 00:00:00.000002008,Cincinnati,Big East,11.0,3.0,0.786,6.0,1.0,0.857,25.9,20.1,6.03,-0.19
1970-01-01 00:00:00.000002008,Pitt,Big East,9.0,4.0,0.692,5.0,2.0,0.714,27.1,21.5,8.87,3.17
1970-01-01 00:00:00.000002008,West Virginia,Big East,9.0,4.0,0.692,5.0,2.0,0.714,24.5,17.0,7.09,0.09
1970-01-01 00:00:00.000002008,Rutgers,Big East,8.0,5.0,0.615,5.0,2.0,0.714,29.0,18.8,6.35,-0.26
1970-01-01 00:00:00.000002008,Connecticut,Big East,8.0,5.0,0.615,3.0,4.0,0.429,24.9,19.8,4.67,0.75
1970-01-01 00:00:00.000002008,South Florida,Big East,8.0,5.0,0.615,2.0,5.0,0.286,27.6,20.0,4.45,-0.62
1970-01-01 00:00:00.000002008,Louisville,Big East,5.0,7.0,0.417,1.0,6.0,0.143,24.7,29.8,-3.83,-0.33
1970-01-01 00:00:00.000002008,Syracuse,Big East,3.0,9.0,0.25,1.0,6.0,0.143,18.1,32.7,-9.0,2.84
1970-01-01 00:00:00.000002008,Penn State,Big Ten,11.0,2.0,0.846,7.0,1.0,0.875,38.9,14.4,17.82,1.97
1970-01-01 00:00:00.000002008,Ohio State,Big Ten,10.0,3.0,0.769,7.0,1.0,0.875,27.6,13.9,13.94,3.87
1970-01-01 00:00:00.000002008,Michigan State,Big Ten,9.0,4.0,0.692,6.0,2.0,0.75,25.1,22.1,7.92,3.15
1970-01-01 00:00:00.000002008,Iowa,Big Ten,9.0,4.0,0.692,5.0,3.0,0.625,30.3,13.0,11.11,0.57
1970-01-01 00:00:00.000002008,Northwestern,Big Ten,9.0,4.0,0.692,5.0,3.0,0.625,24.4,20.2,4.82,-0.11
1970-01-01 00:00:00.000002008,Minnesota,Big Ten,7.0,6.0,0.538,3.0,5.0,0.375,23.2,24.8,0.01,0.09
1970-01-01 00:00:00.000002008,Wisconsin,Big Ten,7.0,6.0,0.538,3.0,5.0,0.375,27.5,26.5,1.82,1.13
1970-01-01 00:00:00.000002008,Illinois,Big Ten,5.0,7.0,0.417,3.0,5.0,0.375,28.7,26.6,2.96,2.04
1970-01-01 00:00:00.000002008,Purdue,Big Ten,4.0,8.0,0.333,2.0,6.0,0.25,24.7,25.1,-0.54,3.04
1970-01-01 00:00:00.000002008,Michigan,Big Ten,3.0,9.0,0.25,2.0,6.0,0.25,20.3,28.9,-4.66,3.0
1970-01-01 00:00:00.000002008,Indiana,Big Ten,3.0,9.0,0.25,1.0,7.0,0.125,20.5,35.3,-8.73,1.44
1970-01-01 00:00:00.000002008,East Carolina,CUSA (East),9.0,5.0,0.643,6.0,2.0,0.75,23.4,21.1,1.58,-1.49
1970-01-01 00:00:00.000002008,Southern Mississippi,CUSA (East),7.0,6.0,0.538,4.0,4.0,0.5,30.6,24.1,0.46,-3.24
1970-01-01 00:00:00.000002008,Memphis,CUSA (East),6.0,7.0,0.462,4.0,4.0,0.5,27.2,27.2,-5.62,-4.77
1970-01-01 00:00:00.000002008,Marshall,CUSA (East),4.0,8.0,0.333,3.0,5.0,0.375,20.5,27.7,-7.66,-1.0
1970-01-01 00:00:00.000002008,UAB,CUSA (East),4.0,8.0,0.333,3.0,5.0,0.375,22.8,31.3,-9.78,-3.61
1970-01-01 00:00:00.000002008,UCF,CUSA (East),4.0,8.0,0.333,3.0,5.0,0.375,16.6,24.1,-8.39,-2.98
1970-01-01 00:00:00.000002008,Tulsa,CUSA (West),11.0,3.0,0.786,7.0,1.0,0.875,47.2,27.9,7.06,-6.58
1970-01-01 00:00:00.000002008,Rice,CUSA (West),10.0,3.0,0.769,7.0,1.0,0.875,41.3,33.3,3.92,-3.55
1970-01-01 00:00:00.000002008,Houston,CUSA (West),8.0,5.0,0.615,6.0,2.0,0.75,40.6,30.9,2.21,-3.4
1970-01-01 00:00:00.000002008,UTEP,CUSA (West),5.0,7.0,0.417,4.0,4.0,0.5,32.9,37.0,-4.95,-1.45
1970-01-01 00:00:00.000002008,Tulane,CUSA (West),2.0,10.0,0.167,1.0,7.0,0.125,16.7,34.5,-15.77,-1.77
1970-01-01 00:00:00.000002008,SMU,CUSA (West),1.0,11.0,0.083,0.0,8.0,0.0,21.3,38.2,-14.5,-0.58
1970-01-01 00:00:00.000002008,Navy,Ind,8.0,5.0,0.615,,,,27.2,22.0,3.53,-0.78
1970-01-01 00:00:00.000002008,Notre Dame,Ind,7.0,6.0,0.538,,,,24.7,22.2,2.99,0.91
1970-01-01 00:00:00.000002008,Army,Ind,3.0,9.0,0.25,,,,14.8,23.7,-12.69,-4.27
1970-01-01 00:00:00.000002008,Buffalo,MAC (East),8.0,6.0,0.571,5.0,3.0,0.625,30.3,28.2,-0.41,-2.7
1970-01-01 00:00:00.000002008,Bowling Green,MAC (East),6.0,6.0,0.5,4.0,4.0,0.5,27.7,23.2,-2.0,-5.25
1970-01-01 00:00:00.000002008,Temple,MAC (East),5.0,7.0,0.417,4.0,4.0,0.5,23.4,23.1,-3.38,-4.05
1970-01-01 00:00:00.000002008,Akron,MAC (East),5.0,7.0,0.417,3.0,5.0,0.375,30.0,31.3,-6.87,-4.95
1970-01-01 00:00:00.000002008,Kent State,MAC (East),4.0,8.0,0.333,3.0,5.0,0.375,25.7,31.7,-11.1,-5.02
1970-01-01 00:00:00.000002008,Ohio,MAC (East),4.0,8.0,0.333,3.0,5.0,0.375,24.1,27.3,-8.8,-4.64
1970-01-01 00:00:00.000002008,Miami (OH),MAC (East),2.0,10.0,0.167,1.0,7.0,0.125,18.4,32.7,-17.24,-3.91
1970-01-01 00:00:00.000002008,Ball State,MAC (West),12.0,2.0,0.857,8.0,0.0,1.0,34.9,20.5,6.26,-7.03
1970-01-01 00:00:00.000002008,Western Michigan,MAC (West),9.0,4.0,0.692,6.0,2.0,0.75,28.6,24.9,-0.87,-4.49
1970-01-01 00:00:00.000002008,Central Michigan,MAC (West),8.0,5.0,0.615,6.0,2.0,0.75,29.5,30.2,-2.75,-4.44
1970-01-01 00:00:00.000002008,Northern Illinois,MAC (West),6.0,7.0,0.462,5.0,3.0,0.625,24.2,18.0,-2.73,-5.43
1970-01-01 00:00:00.000002008,Eastern Michigan,MAC (West),3.0,9.0,0.25,2.0,6.0,0.25,25.8,35.6,-13.89,-3.73
1970-01-01 00:00:00.000002008,Toledo,MAC (West),3.0,9.0,0.25,2.0,6.0,0.25,22.4,31.4,-12.22,-3.81
1970-01-01 00:00:00.000002008,Utah,MWC,13.0,0.0,1.0,8.0,0.0,1.0,36.9,17.2,13.79,-2.06
1970-01-01 00:00:00.000002008,Texas Christian,MWC,11.0,2.0,0.846,7.0,1.0,0.875,33.6,11.3,13.47,-1.23
1970-01-01 00:00:00.000002008,BYU,MWC,10.0,3.0,0.769,6.0,2.0,0.75,34.2,21.9,4.96,-3.58
1970-01-01 00:00:00.000002008,Air Force,MWC,8.0,5.0,0.615,5.0,3.0,0.625,26.8,22.2,2.55,-2.53
1970-01-01 00:00:00.000002008,Colorado State,MWC,7.0,6.0,0.538,4.0,4.0,0.5,25.2,30.2,-3.96,-1.04
1970-01-01 00:00:00.000002008,Nevada-Las Vegas,MWC,5.0,7.0,0.417,2.0,6.0,0.25,25.6,32.6,-7.41,-1.08
1970-01-01 00:00:00.000002008,New Mexico,MWC,4.0,8.0,0.333,2.0,6.0,0.25,21.1,22.8,-4.18,-0.35
1970-01-01 00:00:00.000002008,Wyoming,MWC,4.0,8.0,0.333,1.0,7.0,0.125,12.7,27.8,-11.44,-1.94
1970-01-01 00:00:00.000002008,San Diego State,MWC,2.0,10.0,0.167,1.0,7.0,0.125,19.3,37.2,-14.97,-2.89
1970-01-01 00:00:00.000002008,USC,Pac-10,12.0,1.0,0.923,8.0,1.0,0.889,37.5,9.0,22.24,3.86
1970-01-01 00:00:00.000002008,Oregon,Pac-10,10.0,3.0,0.769,7.0,2.0,0.778,41.9,28.2,12.39,3.08
1970-01-01 00:00:00.000002008,Oregon State,Pac-10,9.0,4.0,0.692,7.0,2.0,0.778,30.5,23.1,10.26,4.8
1970-01-01 00:00:00.000002008,California,Pac-10,9.0,4.0,0.692,6.0,3.0,0.667,32.6,19.9,10.43,2.89
1970-01-01 00:00:00.000002008,Arizona,Pac-10,8.0,5.0,0.615,5.0,4.0,0.556,36.6,21.3,9.21,-0.33
1970-01-01 00:00:00.000002008,Arizona State,Pac-10,5.0,7.0,0.417,4.0,5.0,0.444,22.8,22.7,1.62,1.7
1970-01-01 00:00:00.000002008,Stanford,Pac-10,5.0,7.0,0.417,4.0,5.0,0.444,26.3,27.4,-0.04,3.79
1970-01-01 00:00:00.000002008,UCLA,Pac-10,4.0,8.0,0.333,3.0,6.0,0.333,17.7,29.0,-3.98,3.61
1970-01-01 00:00:00.000002008,Washington State,Pac-10,2.0,11.0,0.154,1.0,8.0,0.111,12.7,43.8,-13.82,3.33
1970-01-01 00:00:00.000002008,Washington,Pac-10,0.0,12.0,0.0,0.0,9.0,0.0,13.3,38.6,-12.08,6.75
1970-01-01 00:00:00.000002008,Florida,SEC (East),13.0,1.0,0.929,7.0,1.0,0.875,43.6,12.9,25.37,5.59
1970-01-01 00:00:00.000002008,Georgia,SEC (East),10.0,3.0,0.769,6.0,2.0,0.75,31.5,24.5,11.6,4.52
1970-01-01 00:00:00.000002008,South Carolina,SEC (East),7.0,6.0,0.538,4.0,4.0,0.5,20.8,21.1,5.21,4.28
1970-01-01 00:00:00.000002008,Vanderbilt,SEC (East),7.0,6.0,0.538,4.0,4.0,0.5,19.2,19.6,4.48,4.32
1970-01-01 00:00:00.000002008,Tennessee,SEC (East),5.0,7.0,0.417,3.0,5.0,0.375,17.3,16.8,1.64,2.89
1970-01-01 00:00:00.000002008,Kentucky,SEC (East),7.0,6.0,0.538,2.0,6.0,0.25,22.6,21.5,3.55,1.24
1970-01-01 00:00:00.000002008,Alabama,SEC (West),12.0,2.0,0.857,8.0,0.0,1.0,30.1,14.3,16.15,2.93
1970-01-01 00:00:00.000002008,Ole Miss,SEC (West),9.0,4.0,0.692,5.0,3.0,0.625,32.1,19.0,12.11,3.18
1970-01-01 00:00:00.000002008,LSU,SEC (West),8.0,5.0,0.615,3.0,5.0,0.375,30.9,24.2,5.91,1.37
1970-01-01 00:00:00.000002008,Arkansas,SEC (West),5.0,7.0,0.417,2.0,6.0,0.25,21.9,31.2,-0.36,5.56
1970-01-01 00:00:00.000002008,Auburn,SEC (West),5.0,7.0,0.417,2.0,6.0,0.25,17.3,18.0,1.26,2.1
1970-01-01 00:00:00.000002008,Mississippi State,SEC (West),4.0,8.0,0.333,2.0,6.0,0.25,15.3,24.7,-5.0,1.75
1970-01-01 00:00:00.000002008,Troy,Sun Belt,8.0,5.0,0.615,6.0,1.0,0.857,32.8,21.3,1.06,-4.94
1970-01-01 00:00:00.000002008,Louisiana,Sun Belt,6.0,6.0,0.5,5.0,2.0,0.714,33.1,33.7,-5.57,-6.24
1970-01-01 00:00:00.000002008,Florida Atlantic,Sun Belt,7.0,6.0,0.538,4.0,3.0,0.571,25.1,28.7,-5.7,-4.08
1970-01-01 00:00:00.000002008,Arkansas State,Sun Belt,6.0,6.0,0.5,4.0,3.0,0.571,27.0,23.8,-6.24,-5.91
1970-01-01 00:00:00.000002008,Florida International,Sun Belt,5.0,7.0,0.417,3.0,4.0,0.429,24.7,28.3,-6.58,-4.92
1970-01-01 00:00:00.000002008,Middle Tennessee State,Sun Belt,5.0,7.0,0.417,3.0,4.0,0.429,22.8,24.9,-8.58,-5.99
1970-01-01 00:00:00.000002008,Louisiana-Monroe,Sun Belt,4.0,8.0,0.333,3.0,4.0,0.429,23.7,31.2,-10.58,-6.24
1970-01-01 00:00:00.000002008,North Texas,Sun Belt,1.0,11.0,0.083,0.0,7.0,0.0,20.0,47.6,-22.21,-3.54
1970-01-01 00:00:00.000002008,Boise State,WAC,12.0,1.0,0.923,8.0,0.0,1.0,37.6,12.6,12.83,-3.94
1970-01-01 00:00:00.000002008,Louisiana Tech,WAC,8.0,5.0,0.615,5.0,3.0,0.625,24.6,23.7,-3.56,-5.41
1970-01-01 00:00:00.000002008,Nevada,WAC,7.0,6.0,0.538,5.0,3.0,0.625,37.6,32.3,2.25,-3.14
1970-01-01 00:00:00.000002008,Hawaii,WAC,7.0,7.0,0.5,5.0,3.0,0.625,24.6,28.9,-4.06,-1.99
1970-01-01 00:00:00.000002008,Fresno State,WAC,7.0,6.0,0.538,4.0,4.0,0.5,29.6,31.1,-3.53,-4.06
1970-01-01 00:00:00.000002008,San Jose State,WAC,6.0,6.0,0.5,4.0,4.0,0.5,18.7,21.6,-7.22,-4.97
1970-01-01 00:00:00.000002008,Utah State,WAC,3.0,9.0,0.25,3.0,5.0,0.375,24.0,34.7,-9.2,-0.95
1970-01-01 00:00:00.000002008,New Mexico State,WAC,3.0,9.0,0.25,1.0,7.0,0.125,22.2,34.1,-11.99,-4.08
1970-01-01 00:00:00.000002008,Idaho,WAC,2.0,10.0,0.167,1.0,7.0,0.125,19.6,42.8,-19.87,-4.12
1970-01-01 00:00:00.000002009,Clemson,ACC (Atlantic),9.0,5.0,0.643,6.0,2.0,0.75,31.1,20.4,11.73,4.01
1970-01-01 00:00:00.000002009,Boston College,ACC (Atlantic),8.0,5.0,0.615,5.0,3.0,0.625,24.8,19.8,5.47,2.17
1970-01-01 00:00:00.000002009,Florida State,ACC (Atlantic),7.0,6.0,0.538,4.0,4.0,0.5,30.1,30.0,6.08,5.38
1970-01-01 00:00:00.000002009,Wake Forest,ACC (Atlantic),5.0,7.0,0.417,3.0,5.0,0.375,26.3,26.3,1.85,2.94
1970-01-01 00:00:00.000002009,North Carolina State,ACC (Atlantic),5.0,7.0,0.417,2.0,6.0,0.25,30.3,31.2,-1.06,2.36
1970-01-01 00:00:00.000002009,Maryland,ACC (Atlantic),2.0,10.0,0.167,1.0,7.0,0.125,21.3,31.3,-6.6,2.65
1970-01-01 00:00:00.000002009,Georgia Tech,ACC (Coastal),11.0,3.0,0.786,7.0,1.0,0.875,33.8,24.8,13.54,4.83
1970-01-01 00:00:00.000002009,Virginia Tech,ACC (Coastal),10.0,3.0,0.769,6.0,2.0,0.75,31.8,15.6,18.57,5.42
1970-01-01 00:00:00.000002009,Miami (FL),ACC (Coastal),9.0,4.0,0.692,5.0,3.0,0.625,30.3,22.2,12.2,4.73
1970-01-01 00:00:00.000002009,North Carolina,ACC (Coastal),8.0,5.0,0.615,4.0,4.0,0.5,23.8,17.1,8.04,3.04
1970-01-01 00:00:00.000002009,Duke,ACC (Coastal),5.0,7.0,0.417,3.0,5.0,0.375,25.2,28.3,-2.45,-0.2
1970-01-01 00:00:00.000002009,Virginia,ACC (Coastal),3.0,9.0,0.25,2.0,6.0,0.25,19.3,26.3,-3.0,4.5
1970-01-01 00:00:00.000002009,Nebraska,Big 12 (North),10.0,4.0,0.714,6.0,2.0,0.75,25.1,10.4,11.41,2.69
1970-01-01 00:00:00.000002009,Missouri,Big 12 (North),8.0,5.0,0.615,4.0,4.0,0.5,29.0,25.4,4.33,1.25
1970-01-01 00:00:00.000002009,Kansas State,Big 12 (North),6.0,6.0,0.5,4.0,4.0,0.5,23.0,23.3,-1.08,-0.08
1970-01-01 00:00:00.000002009,Iowa State,Big 12 (North),7.0,6.0,0.538,3.0,5.0,0.375,20.5,21.8,-0.96,-0.73
1970-01-01 00:00:00.000002009,Colorado,Big 12 (North),3.0,9.0,0.25,2.0,6.0,0.25,22.3,28.8,-3.86,2.39
1970-01-01 00:00:00.000002009,Kansas,Big 12 (North),5.0,7.0,0.417,1.0,7.0,0.125,29.4,28.4,0.88,2.22
1970-01-01 00:00:00.000002009,Texas,Big 12 (South),13.0,1.0,0.929,8.0,0.0,1.0,39.3,16.7,20.21,3.49
1970-01-01 00:00:00.000002009,Oklahoma State,Big 12 (South),9.0,4.0,0.692,6.0,2.0,0.75,28.4,21.7,8.01,2.78
1970-01-01 00:00:00.000002009,Texas Tech,Big 12 (South),9.0,4.0,0.692,5.0,3.0,0.625,37.0,22.5,10.79,0.86
1970-01-01 00:00:00.000002009,Oklahoma,Big 12 (South),8.0,5.0,0.615,5.0,3.0,0.625,31.1,14.5,13.21,4.82
1970-01-01 00:00:00.000002009,Texas A&M,Big 12 (South),6.0,7.0,0.462,3.0,5.0,0.375,32.8,33.5,3.37,2.91
1970-01-01 00:00:00.000002009,Baylor,Big 12 (South),4.0,8.0,0.333,1.0,7.0,0.125,20.8,27.3,-2.3,4.37
1970-01-01 00:00:00.000002009,Cincinnati,Big East,12.0,1.0,0.923,7.0,0.0,1.0,38.6,23.1,14.23,1.77
1970-01-01 00:00:00.000002009,Pitt,Big East,10.0,3.0,0.769,5.0,2.0,0.714,32.1,19.8,12.75,1.98
1970-01-01 00:00:00.000002009,West Virginia,Big East,9.0,4.0,0.692,5.0,2.0,0.714,26.2,21.7,7.48,2.48
